16.066,22.225,31.694,38.481,43.91,46.284,43.298,40.264,39.506,41.022,42.917,43.707,42.536,40.868,38.327,35.224,31.266,26.731,23.769,22.394,23.626,25.677,26.249,25.693,24.771,23.715,22.11,20.514,19.249,18.073,17.227,16.74,16.339,15.869,15.929,15.871,15.403,15.29,15.063,14.731,14.477,14.128,13.298,12.716,12.707,12.936,13.17,13.247,13.02
0.33628,0.55414,0.74289,0.59096,0.49673,0.35236,0.14674,0.11295,0.18882,0.24945,0.29324,0.23762,0.18353,0.14881,0.10022,0.063499,0.00055837,-0.037937,-0.007358,0.047801,0.17981,0.23055,0.19377,0.15307,0.12863,0.10538,0.068371,0.057268,0.056135,0.052729,0.063268,0.079165,0.084661,0.085773,0.1148,0.1112,0.097758,0.11041,0.10619,0.099706,0.1015,0.093756,0.064818,0.068654,0.094765,0.11515,0.12445,0.12234,0.107
19.198,25.828,36.25,44.603,51.513,55.019,52.558,49.302,48.15,49.543,51.567,52.636,51.58,49.803,47.029,43.544,39.101,33.905,30.205,28.246,29.129,31.225,32.011,31.566,30.608,29.438,27.658,25.796,24.251,22.812,21.721,21.037,20.494,19.904,19.858,19.768,19.25,19.07,18.799,18.415,18.099,17.694,16.787,16.069,15.952,16.135,16.367,16.461,16.241
0.41868,0.69718,0.91555,0.71499,0.59322,0.40851,0.15119,0.10945,0.20492,0.28207,0.33508,0.26554,0.19761,0.15499,0.095327,0.050843,-0.026517,-0.076129,-0.034471,0.039137,0.21089,0.28075,0.23365,0.18153,0.14976,0.12087,0.073562,0.058952,0.05899,0.055439,0.070022,0.092145,0.10116,0.10294,0.14079,0.13934,0.12067,0.13732,0.13315,0.12465,0.12698,0.1181,0.080694,0.083747,0.11853,0.14667,0.15983,0.15769,0.13816
19.08,25.672,36.061,44.408,51.3,54.801,52.352,49.102,47.949,49.337,51.354,52.425,51.373,49.601,46.836,43.362,38.935,33.758,30.067,28.112,28.983,31.071,31.858,31.416,30.462,29.297,27.525,25.671,24.131,22.697,21.61,20.928,20.386,19.798,19.751,19.661,19.146,18.965,18.696,18.314,17.999,17.596,16.695,15.98,15.862,16.041,16.272,16.366,16.147
0.37592,0.63492,0.83667,0.6521,0.53904,0.36592,0.12634,0.086978,0.17469,0.24711,0.29593,0.23222,0.16885,0.12945,0.074616,0.033987,-0.036465,-0.082222,-0.043052,0.025606,0.18437,0.25133,0.20846,0.16027,0.13055,0.10404,0.060495,0.046812,0.047235,0.04427,0.057906,0.078659,0.087544,0.089363,0.12403,0.12375,0.10642,0.12158,0.1182,0.11039,0.11246,0.10465,0.070597,0.072714,0.10454,0.13077,0.14322,0.14154,0.12387
18.128,24.574,34.674,42.548,48.993,52.153,49.547,46.365,45.329,46.754,48.732,49.72,48.633,46.894,44.2,40.842,36.562,31.586,28.118,26.339,27.314,29.388,30.111,29.635,28.692,27.562,25.844,24.07,22.615,21.261,20.248,19.625,19.126,18.575,18.559,18.478,17.979,17.819,17.562,17.196,16.9,16.514,15.637,14.963,14.877,15.07,15.301,15.391,15.17
0.34761,0.58676,0.77823,0.60961,0.50556,0.34553,0.12297,0.086191,0.16737,0.23442,0.28013,0.22108,0.16226,0.12549,0.074396,0.036418,-0.029126,-0.071221,-0.03559,0.027108,0.17285,0.23381,0.1944,0.14997,0.12262,0.097998,0.057863,0.045311,0.045414,0.042541,0.054881,0.073647,0.081464,0.083085,0.11483,0.11401,0.098354,0.11219,0.10885,0.10171,0.1036,0.096221,0.064991,0.067267,0.096244,0.11998,0.13121,0.12958,0.11331
25.251,31.264,42.217,52.894,61.709,66.773,65.68,62.809,61.274,62.166,63.982,65.306,64.625,63.038,60.397,56.924,52.479,47.137,42.757,39.896,39.633,41.125,42.123,42.024,41.259,40.122,38.358,36.332,34.463,32.692,31.209,30.117,29.253,28.438,28.087,27.822,27.297,26.975,26.61,26.174,25.765,25.28,24.385,23.54,23.12,23.035,23.125,23.195,23.034
0.43966,0.76407,0.98402,0.83334,0.82508,0.73473,0.54208,0.5104,0.5833,0.66004,0.70125,0.65401,0.59225,0.55447,0.49281,0.43413,0.34233,0.24823,0.24896,0.28971,0.43563,0.52695,0.47883,0.42551,0.39049,0.36472,0.31159,0.27849,0.26716,0.24958,0.24885,0.26104,0.26551,0.25768,0.28302,0.29264,0.26388,0.27189,0.2721,0.25875,0.25567,0.24847,0.20978,0.19315,0.22171,0.25407,0.27018,0.26937,0.25067
23.646,29.63,40.514,51.156,59.977,65.103,64.016,61.039,59.426,60.321,62.189,63.566,62.889,61.26,58.572,55.035,50.524,45.116,40.682,37.816,37.578,39.117,40.157,40.056,39.27,38.12,36.353,34.33,32.472,30.726,29.273,28.214,27.382,26.598,26.27,26.025,25.516,25.206,24.851,24.428,24.031,23.558,22.679,21.855,21.459,21.397,21.505,21.583,21.426
0.37395,0.64892,0.8461,0.73593,0.74954,0.6889,0.52842,0.49934,0.55879,0.62507,0.6618,0.62441,0.57124,0.53725,0.48085,0.42527,0.34051,0.25211,0.24598,0.27556,0.39587,0.47382,0.43405,0.389,0.35886,0.33637,0.28987,0.25945,0.24768,0.23075,0.22807,0.23664,0.23912,0.23139,0.25147,0.25923,0.2346,0.24058,0.24047,0.22889,0.22583,0.21945,0.18675,0.17196,0.19495,0.22147,0.2347,0.23398,0.21837
