15.521,20.845,29.331,36.538,43.91,45.53,43.298,39.991,38.856,40.037,41.814,42.813,42.04,40.55,38.326,35.224,31.275,26.731,23.769,22.436,23.626,25.355,25.984,25.638,24.771,23.715,22.166,20.514,19.249,18.064,17.226,16.731,16.332,15.869,15.929,15.871,15.4,15.29,15.092,14.731,14.484,14.162,13.352,12.733,12.707,12.962,13.189,13.247,13.038
0.33626,0.55413,0.74288,0.59096,0.49673,0.35235,0.14675,0.11295,0.1822,0.24945,0.29658,0.25016,0.19705,0.1551,0.10023,0.07125,0.014907,-0.026365,0.0014138,0.048175,0.17981,0.24043,0.19408,0.15307,0.13144,0.10855,0.068517,0.055423,0.056141,0.052726,0.063268,0.081083,0.086787,0.085648,0.1148,0.1171,0.097758,0.11041,0.1102,0.10177,0.1015,0.096593,0.064822,0.068638,0.094772,0.12159,0.12931,0.12492,0.10701
18.883,24.938,35.112,44.603,51.513,55.019,52.365,49.302,48.076,49.543,51.211,52.19,51.139,49.484,46.882,43.544,39.101,33.918,30.205,28.308,29.128,31.225,31.946,31.468,30.555,29.417,27.676,25.796,24.251,22.812,21.721,21.037,20.494,19.91,19.858,19.769,19.267,19.07,18.802,18.424,18.099,17.698,16.82,16.069,15.952,16.139,16.367,16.473,16.241
0.29838,0.69716,0.91555,0.71498,0.57702,0.40851,0.18232,0.16431,0.23131,0.30472,0.33507,0.26554,0.19583,0.155,0.095336,0.061656,-0.0032771,-0.063633,-0.034458,0.039127,0.18459,0.28075,0.22548,0.16772,0.13801,0.12175,0.081666,0.062527,0.066308,0.062646,0.071905,0.092146,0.10117,0.10293,0.13026,0.13935,0.12067,0.12918,0.13316,0.12538,0.12697,0.12205,0.09064,0.083741,0.11177,0.14666,0.15983,0.15769,0.13817
19.038,25.672,35.397,44.408,50.577,54.139,52.352,48.97,47.949,49.286,51.354,52.061,50.881,49.147,46.492,43.154,38.823,33.713,30.067,28.112,28.983,31.071,31.802,31.353,30.461,29.267,27.498,25.663,24.124,22.697,21.61,20.928,20.387,19.796,19.751,19.664,19.152,18.965,18.696,18.314,17.999,17.596,16.722,15.98,15.862,16.041,16.328,16.445,16.235
0.2083,0.36269,0.53893,0.47703,0.43662,0.36591,0.15363,0.086983,0.14879,0.24711,0.29593,0.25924,0.18748,0.14239,0.085393,0.033999,-0.021463,-0.082205,-0.037677,0.025602,0.14807,0.25132,0.20847,0.16027,0.12741,0.10449,0.063794,0.045398,0.047237,0.046698,0.057915,0.08099,0.092842,0.094509,0.12401,0.12377,0.10643,0.12157,0.1182,0.11147,0.11302,0.10772,0.081167,0.075264,0.10453,0.13076,0.14321,0.13741,0.12354
17.753,23.481,32.797,41.011,48.993,51.442,49.135,46.145,45.329,46.754,48.588,49.719,48.633,46.894,44.2,40.883,36.651,31.685,28.118,26.392,27.314,29.185,29.971,29.63,28.684,27.562,25.844,24.085,22.627,21.261,20.261,19.631,19.126,18.575,18.559,18.494,17.984,17.819,17.6,17.197,16.901,16.558,15.711,15.015,14.92,15.12,15.349,15.437,15.251
0.25704,0.58674,0.66937,0.4709,0.44027,0.34552,0.12626,0.086195,0.16292,0.23442,0.2668,0.21733,0.16305,0.1255,0.074398,0.040937,-0.029115,-0.069733,-0.035584,0.027105,0.17284,0.23381,0.19439,0.14805,0.12261,0.09884,0.057869,0.045304,0.045417,0.041425,0.05205,0.073639,0.081482,0.083076,0.10921,0.11972,0.098354,0.10559,0.10886,0.1017,0.099265,0.096019,0.066125,0.056939,0.08565,0.11735,0.13121,0.12869,0.11331
25.073,30.624,41.191,52.216,61.709,66.252,65.04,62.138,60.875,62.166,63.911,65.215,64.625,62.865,60.266,56.82,52.383,47.035,42.757,39.865,39.632,41.125,42.003,41.915,41.13,39.983,38.247,36.332,34.462,32.692,31.213,30.117,29.26,28.443,28.088,27.822,27.297,26.968,26.619,26.169,25.765,25.29,24.395,23.54,23.138,23.05,23.129,23.195,23.031
0.39478,0.76405,0.98401,0.79364,0.81756,0.73473,0.55562,0.53149,0.5833,0.65016,0.69189,0.649,0.59918,0.55448,0.50076,0.44927,0.36365,0.27599,0.27746,0.30514,0.43563,0.52695,0.46734,0.42551,0.39049,0.36488,0.31159,0.2785,0.26717,0.25038,0.24889,0.26105,0.26551,0.25779,0.28076,0.29265,0.26388,0.26721,0.274,0.25875,0.25311,0.24846,0.20979,0.19212,0.2217,0.25489,0.27018,0.267,0.24824
23.682,29.63,39.544,50.288,59.977,65.103,64.02,61.039,59.004,59.652,61.544,63.061,62.73,61.26,58.572,54.99,50.524,45.116,40.664,37.816,37.475,38.866,39.907,39.907,39.27,38.12,36.353,34.33,32.472,30.715,29.259,28.21,27.381,26.598,26.271,26.025,25.516,25.206,24.857,24.428,24.038,23.571,22.679,21.871,21.459,21.431,21.536,21.599,21.426
0.37394,0.64891,0.8461,0.73593,0.74739,0.685,0.53221,0.49934,0.55879,0.62034,0.65763,0.62441,0.57124,0.54157,0.48712,0.43243,0.34622,0.25834,0.24599,0.27556,0.39248,0.47382,0.43063,0.389,0.3578,0.33637,0.28987,0.25945,0.24767,0.23075,0.22807,0.2365,0.23866,0.23139,0.25147,0.25923,0.23688,0.24058,0.24048,0.23008,0.22587,0.21944,0.18767,0.17241,0.19428,0.22147,0.2347,0.23467,0.21899
23.737,29.652,40.613,50.834,60.075,65.195,64.107,61.135,59.435,60.422,62.176,63.539,62.983,61.313,58.634,55.098,50.63,45.145,40.794,37.893,37.691,39.229,40.224,40.164,39.354,38.23,36.439,34.44,32.584,30.834,29.379,28.318,27.485,26.696,26.37,26.134,25.614,25.304,24.967,24.532,24.135,23.673,22.792,21.947,21.568,21.488,21.617,21.696,21.546
0.28311,0.41143,0.57631,0.63219,0.68232,0.68961,0.55752,0.49929,0.5591,0.62558,0.66237,0.63173,0.57136,0.52975,0.48028,0.42533,0.34054,0.27822,0.26114,0.27616,0.34735,0.40504,0.39892,0.37393,0.34263,0.31715,0.28341,0.26129,0.24742,0.23155,0.233,0.23897,0.24011,0.2324,0.2526,0.25093,0.22938,0.2417,0.23344,0.22009,0.22009,0.21231,0.18586,0.17284,0.19595,0.20993,0.21487,0.2142,0.20364
24.832,30.044,40.523,52.186,61.71,66.534,65.653,62.779,60.788,61.636,63.594,65.285,64.6,62.958,60.367,56.892,52.452,47.099,42.721,39.866,39.362,40.758,42.109,41.992,41.238,40.058,38.333,36.306,34.437,32.674,31.202,30.103,29.244,28.445,28.07,27.769,27.28,26.959,26.571,26.158,25.744,25.263,24.398,23.583,23.103,22.953,23.022,23.093,22.962
0.31547,0.47953,0.70917,0.80608,0.80139,0.71793,0.56999,0.50429,0.57367,0.62588,0.65878,0.644,0.58265,0.53892,0.48704,0.42978,0.3457,0.25038,0.243,0.26939,0.3612,0.44667,0.44648,0.41734,0.37405,0.34774,0.30807,0.27789,0.26453,0.24725,0.24767,0.25778,0.26296,0.25674,0.27731,0.28627,0.25877,0.26508,0.26629,0.25435,0.25134,0.24691,0.21964,0.20209,0.21723,0.24787,0.26028,0.26237,0.24872
6.6567,8.9125,12.494,15.544,18.29,19.555,18.614,17.449,17.35,18.286,19.45,19.752,18.923,18.023,16.873,15.542,13.649,11.739,10.384,9.7496,10.205,11.045,11.387,11.194,10.795,10.239,9.5248,8.8515,8.2886,7.7767,7.4145,7.1949,7.0133,6.8133,6.8304,6.7977,6.5941,6.5512,6.4417,6.2876,6.1769,6.0222,5.6654,5.4082,5.4144,5.5034,5.5936,5.6033,5.497
0.034819,0.061834,0.086913,0.078013,0.080372,0.075723,0.059526,0.055919,0.059434,0.064829,0.068732,0.065969,0.061388,0.057338,0.05026,0.043303,0.033342,0.023858,0.02366,0.025952,0.037843,0.045009,0.040322,0.035969,0.033415,0.031222,0.026374,0.023249,0.022146,0.020362,0.020072,0.02095,0.021015,0.020152,0.022186,0.022725,0.020191,0.020815,0.020792,0.019809,0.019467,0.018823,0.015635,0.014668,0.016956,0.019699,0.020758,0.020256,0.018405
11.323,15.469,22.36,27.121,32.228,33.81,32.194,29.899,29.145,30.172,31.659,32.352,31.462,30.17,28.332,26.088,23.257,19.928,17.664,16.529,17.114,18.437,18.98,18.694,18.073,17.282,16.13,14.97,14.039,13.161,12.52,12.116,11.774,11.417,11.428,11.323,11.019,10.936,10.738,10.515,10.327,10.069,9.5004,9.1069,9.0637,9.1606,9.3058,9.339,9.1903
0.082217,0.15875,0.20087,0.18342,0.20643,0.19236,0.14917,0.13706,0.15293,0.16594,0.17506,0.16759,0.15627,0.14601,0.12994,0.11423,0.089081,0.062581,0.061797,0.067557,0.09792,0.11579,0.10385,0.094257,0.086743,0.080867,0.068839,0.060998,0.05822,0.053422,0.052397,0.054737,0.055214,0.052911,0.057342,0.059935,0.053164,0.053443,0.054568,0.051695,0.050016,0.048865,0.040925,0.036536,0.042382,0.050098,0.05282,0.052177,0.047963
11.291,15.457,22.309,26.951,32.127,33.524,31.756,29.785,29.102,30.038,31.436,32.237,31.322,30.003,28.178,25.957,23.124,19.895,17.648,16.461,17.112,18.356,18.829,18.587,17.965,17.164,16.045,14.919,13.998,13.11,12.478,12.068,11.721,11.36,11.384,11.28,10.958,10.885,10.722,10.469,10.29,10.046,9.4736,9.0842,9.0651,9.1715,9.2577,9.3041,9.1551
0.087907,0.15594,0.19826,0.1848,0.20353,0.19003,0.14878,0.13581,0.14992,0.16945,0.18099,0.17129,0.15649,0.14608,0.12923,0.11245,0.086731,0.062315,0.059697,0.065128,0.092648,0.11105,0.10271,0.093547,0.085953,0.079433,0.06768,0.060399,0.057362,0.052913,0.052229,0.054075,0.054227,0.052218,0.057094,0.058312,0.052606,0.054028,0.054207,0.051039,0.050355,0.048839,0.040778,0.037979,0.043538,0.049685,0.051977,0.051573,0.048161
7.3147,10.191,14.777,17.143,19.941,21.454,19.712,18.279,17.959,18.735,19.727,19.918,19.325,18.543,17.281,15.796,13.865,11.807,10.488,9.8859,10.509,11.481,11.653,11.368,10.957,10.478,9.7188,8.9867,8.4181,7.8983,7.5193,7.3018,7.1141,6.9176,6.9456,6.8776,6.6943,6.6476,6.5188,6.3761,6.2634,6.0898,5.6999,5.4599,5.4828,5.5848,5.6775,5.6992,5.5805
0.032549,0.063791,0.080859,0.074525,0.084518,0.075993,0.058556,0.056376,0.061461,0.068883,0.072754,0.069665,0.065163,0.060275,0.054072,0.047649,0.03808,0.028149,0.025875,0.026869,0.037986,0.04652,0.042225,0.038416,0.03512,0.03219,0.02711,0.024288,0.022924,0.02112,0.020892,0.02162,0.021655,0.020857,0.022938,0.023333,0.020885,0.021666,0.021685,0.020341,0.020042,0.019418,0.016381,0.015171,0.017269,0.019719,0.020765,0.020549,0.019029
20.923,26.679,37.188,47.39,55.385,60.353,59.5,56.242,54.762,55.584,57.489,58.995,58.3,56.643,53.885,50.367,45.974,40.695,36.4,33.703,33.581,35.175,36.22,36.06,35.26,34.153,32.428,30.483,28.754,27.124,25.788,24.829,24.083,23.372,23.095,22.893,22.422,22.143,21.813,21.426,21.065,20.627,19.793,19.05,18.692,18.669,18.798,18.884,18.758
